id,dlxs_title,dlxs_author,bib_titles,bib_authors,pubplace,publisher,pubdate,notes,lang,keywords
AJV2833.0001.001,Special reports on the Philippines to the President / by WM. H. Taft and J. M. Dickinson.," Taft, William H. (William Howard), 1857-1930.",['Special reports on the Philippines to the President / by WM. H. Taft and J. M. Dickinson.'],"[' Taft, William H. (William Howard), 1857-1930.', 'Dickinson, J. M. (Jacob McGavock), 1851-1928.']",Washington :,"Government Printing Office,",1919.,[],['eng: English'],"['Philippines -- History', 'Philippines -- Politics and government']"
ACL9095.0001.001,"Speech of William Howard Taft accepting the Republican nomination for president of the United States, together with the speech of notification by Senator Elihu Root. Delivered at Washington, D.C. August 1, 1912."," Taft, William H. (William Howard), 1857-1930.","['Speech of William Howard Taft accepting the Republican nomination for president of the United States, together with the speech of notification by Senator Elihu Root. Delivered at Washington, D.C. August 1, 1912.']","[' Taft, William H. (William Howard), 1857-1930.', 'Root, Elihu, 1845-1937.']",Washington,[Govt. print. off.],1912.,"['Presented by Mr. Brandegee. Ordered printed August 9, 1912.']",['eng: English'],['United States -- Politics and government']
AJG5448.0001.001,El Amigo del párroco filipino.," Tamayo y Pascual, Serapio",['El Amigo del párroco filipino.'],"[' Tamayo y Pascual, Serapio', 'Ylla, Juan.']","Manila,","Tip. Pontificia del Colegio de Sto. Tomás,",1921.,['First published 1911.'],['spa: Spanish'],"['Pastoral theology -- Catholic Church', 'Catholic Church -- Philippines']"
APS8638.0001.001,Pacion sa atong ginoong Jesucristo:  Santiago Tan.," Tan, Santiago.",['Pacion sa atong ginoong Jesucristo:  Santiago Tan.'],"[' Tan, Santiago.', 'American Philosophical Society. Library.']",Cebu :,"Sun Yat Sen Press Co., Inc.,",1929.,"['Microfilm no. 47.', 'In Cebuano.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['ceb: Cebuano'],"['Passion-plays.', 'Jesus Christ -- Passion.', 'Cebuano drama.']"
AUJ6907.0001.001,Tatlong bilin ng̃ isang amá / salin ni S. G. Calderon.,,['Tatlong bilin ng̃ isang amá / salin ni S. G. Calderon.'],"['Calderon, Sofronia G.']",Maynila :,"limbangan ni Juan Fajardo,",1910.,['In Tagalog.'],['tgl: Tagalog'],"['Conduct of life -- Philippines.', 'Father and child -- Philippines.']"
AFK2840.0001.001,"Historia de la exposición de las islas Filipinas en Madrid el año de 1887, con una explicación de su posición geográfica, de cómo las hemos adquirido, y un compendio de la historia de las Marianas, Carolinas, Filipinas y Palaos, su producción, importación y exportación ..."," Taviel de Andrade, Enrique.","['Historia de la exposición de las islas Filipinas en Madrid el año de 1887, con una explicación de su posición geográfica, de cómo las hemos adquirido, y un compendio de la historia de las Marianas, Carolinas, Filipinas y Palaos, su producción, importación y exportación ...']","[' Taviel de Andrade, Enrique.']","Madrid,","U. Gómez y Pérez,",1887.,[],['spa: Spanish'],[]
AFK2840.0002.001,"Historia de la exposición de las islas Filipinas en Madrid el año de 1887, con una explicación de su posición geográfica, de cómo las hemos adquirido, y un compendio de la historia de las Marianas, Carolinas, Filipinas y Palaos, su producción, importación y exportación ...  [Vol. 2, no. 1]"," Taviel de Andrade, Enrique.","['Historia de la exposición de las islas Filipinas en Madrid el año de 1887, con una explicación de su posición geográfica, de cómo las hemos adquirido, y un compendio de la historia de las Marianas, Carolinas, Filipinas y Palaos, su producción, importación y exportación ...  [Vol. 2, no. 1]']","[' Taviel de Andrade, Enrique.']","Madrid,","U. Gómez y Pérez,",1887.,[],['spa: Spanish'],[]
AFJ6782.0001.001,"The rulers of Hawaii, the chiefs and chiefesses, their palaces, monuments, portraits and tombs;"," [Taylor, Albert Pierce], 1872-","['The rulers of Hawaii, the chiefs and chiefesses, their palaces, monuments, portraits and tombs;']","[' [Taylor, Albert Pierce], 1872-']","Honolulu,","Printed by Advertiser publishing co.,",1927.,[],['eng: English'],"['Public buildings -- Hawaii', 'Hawaii -- History']"
AFJ6743.0001.001,"Under Hawaiian skies, a narrative of the romance, adventure and history of the Hawaiian Islands, a complete historical account, by Albert Pierce Taylor."," Taylor, Albert Pierce, 1872-","['Under Hawaiian skies, a narrative of the romance, adventure and history of the Hawaiian Islands, a complete historical account, by Albert Pierce Taylor.']","[' Taylor, Albert Pierce, 1872-']","Honolulu, Hawaii,","Advertiser publishing co., ltd.,",1926.,[],['eng: English'],"['Hawaii -- History', 'Hawaii.']"
AJA1809.0001.001,History of Iolani palace.," [Taylor, Albert Pierce] comp. 1872-",['History of Iolani palace.'],"[' [Taylor, Albert Pierce] comp. 1872-']",,,,"['""Compiled by Albert Pierce Taylor, librarian. Bureau of archives, territory of Hawaii.""--Verso of t.-p.']",['eng: English'],['Iolani Palace.']
AFJ6793.0001.001,"The Hawaiian Islands. Early relations with the Pacific Northwest, Judge F. W. Howay, F.R.S.C.; Russia and Russian Alaska, Dr. Frank A. Golder; French Kingdom, French Empire, French Republic, George Verne Blue. Papers read during the Captain Cook sesquicentennial Celebration, Honolulu, August 17, 1928. Edited by Albert P. Taylor, librarian, Archives of Hawaii and Ralph S. Kuykendall, executive secretary, Hawaiian Historical Commission. Pub. by the Captain Cook sesqucentennial commission and the Archives of Hawaii commission."," Taylor, Albert Pierce, ed. 1872-","['The Hawaiian Islands. Early relations with the Pacific Northwest, Judge F. W. Howay, F.R.S.C.; Russia and Russian Alaska, Dr. Frank A. Golder; French Kingdom, French Empire, French Republic, George Verne Blue. Papers read during the Captain Cook sesquicentennial Celebration, Honolulu, August 17, 1928. Edited by Albert P. Taylor, librarian, Archives of Hawaii and Ralph S. Kuykendall, executive secretary, Hawaiian Historical Commission. Pub. by the Captain Cook sesqucentennial commission and the Archives of Hawaii commission.']","[' Taylor, Albert Pierce, ed. 1872-', 'Kuykendall, Ralph S. joint ed. (Ralph Simpson), 1885-1963.', 'Howay, Frederic William, 1867-1943.', 'Golder, Frank Alfred, 1877-1929.', 'Blue, George Verne.', 'Hawaii. Captain Cook sesquicentennial commission.']",Honolulu?,"Captain Cook Sesquicentennial Commission,",1930.,"['Cover title: Hawaii. Early relations with England--Russia--France. Official papers read at the Captain Cook Sesquicentennial Celebration, Honolulu, August 17, 1928.']",['eng: English'],"['Hawaii -- History', 'Hawaii -- Centennial celebrations, etc.', 'Hawaii -- Foreign relations -- Great Britain.', 'Great Britain -- Foreign relations -- Hawaii.', 'Hawaii -- Foreign relations -- Soviet Union', 'Soviet Union -- Foreign relations -- Hawaii.', 'Hawaii -- Foreign relations -- France.', 'France -- Foreign relations -- Hawaii.']"
ACR6448.0001.001,History of Philippine press / Carson Taylor.," Taylor, Carson.",['History of Philippine press / Carson Taylor.'],"[' Taylor, Carson.']",Manila :,"s.n.,",1927.,"['""Most of the data covering the period of the Spanish régime are from W. E. Retana\'s General History of the Philippines."" -- T.p.', 'The Philippine revolutionary press by Epifanio de los Santos -- List of Philippine publications registered as second class matter on February 1, 1927 by José Topacio.']",['eng: English'],"['Press -- History. -- Philippines', 'Philippine periodicals -- Bibliography.', 'De los Santos, Epifanio, -- 1871-1928. -- Philippine revolutionary press.']"
ABA4069.0001.001,"Vacation days in Hawaii and Japan, by Charles M. Taylor, jr. With over one hundred illustrations."," Taylor, Charles Maus, 1849-","['Vacation days in Hawaii and Japan, by Charles M. Taylor, jr. With over one hundred illustrations.']","[' Taylor, Charles Maus, 1849-']","Philadelphia,","G. W. Jacobs & co.,",1898.,[],['eng: English'],"['Hawaii -- Description and travel.', 'Japan -- Description and travel.']"
ACH2692.0001.001,"Technical bulletin / Hawaii Agricultural Experiment Station, University of Hawaii.",,"['Technical bulletin / Hawaii Agricultural Experiment Station, University of Hawaii.']",['Hawaii Agricultural Experiment Station.'],,,,[],['eng: English'],[]
AHZ9376.0001.001,"The problem in the Philippines. Speech of Hon. Henry M. Teller, of Colorado, in the Senate of the United States ... February 11, 12, and 13, 1902."," Teller, Henry Moore, 1830-1914.","['The problem in the Philippines. Speech of Hon. Henry M. Teller, of Colorado, in the Senate of the United States ... February 11, 12, and 13, 1902.']","[' Teller, Henry Moore, 1830-1914.']",,,,[],['eng: English'],['Philippines -- Politics and government']
ADS7594.0001.001,Costumbres de los indios tirurayes / escritas por José Tenorio (a) Sigayán y tr. al español y anotadas por un padre misionero de la Compañía de Jesús.," Tenorio, José.",['Costumbres de los indios tirurayes / escritas por José Tenorio (a) Sigayán y tr. al español y anotadas por un padre misionero de la Compañía de Jesús.'],"[' Tenorio, José.', 'Bennásar, Guillermo.']",Manila :,"Tip. ""Amigos del País,""",1892.,['Tirurai and Spanish in parallel columns ; Spanish translation by Guillermo Bennásar.'],['spa: Spanish'],"['Tiruray (Philippine people)', 'Tiruray language -- Texts.']"
APS8652.0001.001,Costumbres de los indios Tirurayes:  escritas por Josè Tenorio (a) Sigayan y t. al expanõl y anotadas por un padre misionero de la Companĩa de Jesùs.," Tenorio, Josè.",['Costumbres de los indios Tirurayes:  escritas por Josè Tenorio (a) Sigayan y t. al expanõl y anotadas por un padre misionero de la Companĩa de Jesùs.'],"[' Tenorio, Josè.', 'Bennasar, Guillermo.', 'American Philosophical Society. Library.']",Manila :,"Tip. ""Amigos del Pais,""",1892.,"['Microfilm no. 47.', 'Tiruray and Spanish in parallel columns ; Spanish translation by Guillermo Bennasar.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['spa: Spanish'],"['Tiruray (Philippine people)', 'Tiruray language -- Texts.']"
AQX3631.0001.001,Teobaldo : ó el triunfo de la caridad historia corsa / por La condesa de la Rochere.,,['Teobaldo : ó el triunfo de la caridad historia corsa / por La condesa de la Rochere.'],[],Manila :,"Est. Tip. de Ramirez y Giraudier,",1883.,['Bound with : El Castillo de Barba azul.'],['spa: Spanish'],"['Philippine literature (Spanish)', 'Feval, Paul -- El Castillo de Barba azul.']"
AJL4975.0001.001,"Terry's guide to Cuba, including the Isle of Pines, with a chapter on the ocean routes to the island; a handbook for travelers, with 3 specially drawn maps and 7 plans, by T. Philip Terry ..."," Terry, T. Philip (Thomas Philip), 1864-1945.","[""Terry's guide to Cuba, including the Isle of Pines, with a chapter on the ocean routes to the island; a handbook for travelers, with 3 specially drawn maps and 7 plans, by T. Philip Terry ...""]","[' Terry, T. Philip (Thomas Philip), 1864-1945.']",Boston,"Houghton Mifflin company,",1929.,"['""Revised edition.""']",['eng: English'],['Cuba -- Guidebooks.']
AQJ5907.0001.001,Ang malinis na Susana:  na sinipï sa santong sulat / ni Don Pablo Terson.," Terson, Pablo.",['Ang malinis na Susana:  na sinipï sa santong sulat / ni Don Pablo Terson.'],"[' Terson, Pablo.', 'American Philosophical Society. Library.']",,,,"['Microfilm no. 17', '""...at dinagdagan nang tagubilin sa mg̃a babaying may asaua, at ng̃ pagtauag ng̃ caibigan ng̃ mg̃a caloloua.""--T.p.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From Barlett collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Christian education of girls -- Philippines', 'Christian life', 'Catholic Church -- Catechisms']"
ACL8735.0001.001,"Theodore Roosevelt; an intimate biography, by William Roscoe Thayer."," Thayer, William Roscoe, 1859-1923.","['Theodore Roosevelt; an intimate biography, by William Roscoe Thayer.']","[' Thayer, William Roscoe, 1859-1923.']","Boston,","Houghton Mifflin Company,",1919.,[],['eng: English'],"['Roosevelt, Theodore, -- 1858-1919.']"
AJV4617.0001.001,"""The Bounding billow."" : Being an authentic account of the memorable cruise of the U.S. flagship ""Olympia"" from 1895 to 1899, as recorded in the different issues of that official journal, published on board the ship during the voyage. Edited by L.S. Young; collected and compiled by A.L. Smith and W.W. Weaver.",,"['""The Bounding billow."" : Being an authentic account of the memorable cruise of the U.S. flagship ""Olympia"" from 1895 to 1899, as recorded in the different issues of that official journal, published on board the ship during the voyage. Edited by L.S. Young; collected and compiled by A.L. Smith and W.W. Weaver.']","['Young, Louis Stanley.', 'Smith, Abraham L.,', 'Weaver, William W.,']",San Francisco :,"The Whitaker & Ray Co. (incorporated),",[19--],"['Includes a reissue of the Bounding billow, a periodical published irregularly Nov. 30, 1897-Nov./Dec. 1898 (7 nos.) on the U.S.F.S. Olympia.', 'Caption title: The ""Bounding billow.""', 'Advertising matter included in paging.', 'Pt. 2 (p. [33]-130): The ""Bounding billow."" Published in the interests of American men-o\'warsmen. v. 1, no. 1-7; Nov. 30, 1807-Dec. 1908.']",['eng: English'],"['Naval art and science -- Periodicals', 'Voyages and travels', 'Spanish-American War, 1898.', 'Olympia (Cruiser)']"
AFJ2123.0001.001,"The Philippines and the purpose. Being the facts concerning the Philippines and the acts of the administration in relation thereto, as officially transmitted by the president to congress--proving the purpose of imperialism. B. A. W. Thomas."," Thomas, Aretas W.","['The Philippines and the purpose. Being the facts concerning the Philippines and the acts of the administration in relation thereto, as officially transmitted by the president to congress--proving the purpose of imperialism. B. A. W. Thomas.']","[' Thomas, Aretas W.']","Washington, D.C.,","The Jeffersonian democrat pub. co.,",1900.,[],['eng: English'],"['Campaign literature -- United States', 'United States -- Colonial question', 'Philippines -- History']"
AEY4217.0005.001,"The history of printing in America, with a biography of printers, and an account of newspapers ... By Isaiah Thomas ...  [Vol. 5, no. 1]"," Thomas, Isaiah, 1749-1831.","['The history of printing in America, with a biography of printers, and an account of newspapers ... By Isaiah Thomas ...  [Vol. 5, no. 1]']","[' Thomas, Isaiah, 1749-1831.', 'Thomas, Benjamin Franklin, 1813-1878.']","Albany, N. Y.,","J. Munsell, printer,",1874.,"['In this edition the account of printing in the Old world is omitted.', 'Committee of publication: Samuel F. Haven, Nathaniel Paine, and Joel Munsell. Notes by members of committee and other contributors are distinguished by their initials.', 'Contents.--I. Preface. Memoir of Isaiah Thomas by his grandson Benjamin Franklin Thomas. History of printing in America. app. A: History of printing in [Spanish] America. Communicated by John R. Bartlett [with lists of books printed in Mexico and Peru before 1600] app. 2.-I.--II. History of printing (cont.): History of newspapers. Booksellers in the colonies, from the first settlement of the country to the commencement of the revolutionary war, in 1775. Appendixes. Catalogue of publications in what is now the United States, prior to the revolution of 1775-6 [comp. by Samuel F. Haven, jr. (also issued separately)] Index.']",['eng: English'],"['Printing -- History -- America.', 'Thomas, Isaiah, -- 1749-1831.']"
AEY4217.0006.001,"The history of printing in America, with a biography of printers, and an account of newspapers ... By Isaiah Thomas ...  [Vol. 6, no. 1]"," Thomas, Isaiah, 1749-1831.","['The history of printing in America, with a biography of printers, and an account of newspapers ... By Isaiah Thomas ...  [Vol. 6, no. 1]']","[' Thomas, Isaiah, 1749-1831.', 'Thomas, Benjamin Franklin, 1813-1878.']","Albany, N. Y.,","J. Munsell, printer,",1874.,"['In this edition the account of printing in the Old world is omitted.', 'Committee of publication: Samuel F. Haven, Nathaniel Paine, and Joel Munsell. Notes by members of committee and other contributors are distinguished by their initials.', 'Contents.--I. Preface. Memoir of Isaiah Thomas by his grandson Benjamin Franklin Thomas. History of printing in America. app. A: History of printing in [Spanish] America. Communicated by John R. Bartlett [with lists of books printed in Mexico and Peru before 1600] app. 2.-I.--II. History of printing (cont.): History of newspapers. Booksellers in the colonies, from the first settlement of the country to the commencement of the revolutionary war, in 1775. Appendixes. Catalogue of publications in what is now the United States, prior to the revolution of 1775-6 [comp. by Samuel F. Haven, jr. (also issued separately)] Index.']",['eng: English'],"['Printing -- History -- America.', 'Thomas, Isaiah, -- 1749-1831.']"
ACJ7583.0001.001,Jack and Janet in the Philippines : a sequel to Around the World with Jack and Janet / by Norma Waterbury Thomas.," Thomas, Norma Waterbury.",['Jack and Janet in the Philippines : a sequel to Around the World with Jack and Janet / by Norma Waterbury Thomas.'],"[' Thomas, Norma Waterbury.', 'Central Committee on the United Study of Foreign Missions.']","West Medford, Mass. :","Central Committee on the United Study of Foreign Missions,",1918.,[],['eng: English'],['Philippines -- Description and travel']
ANW2227.0001.001,Terry : a tale of the hill people / by Charles Goff Thomson ...," Thomson, Charles Goff.",['Terry : a tale of the hill people / by Charles Goff Thomson ...'],"[' Thomson, Charles Goff.']",New York. :,"The Macmillan Company,",1921.,[],['eng: English'],"[""Children's literature -- Philippines.""]"
AFL2935.0001.001,"In the path of the trade winds,"," Thorpe, Cora Wells, Mrs.","['In the path of the trade winds,']","[' Thorpe, Cora Wells, Mrs.']",New York,"G. P. Putnam's sons,",1924.,[],['eng: English'],"['Legends -- Hawaii.', 'Folklore -- Hawaii']"
AFL2936.0001.001,"Hawaiian folk tales; / a collection of native legends,."," Thrum, Thomas G. (Thomas George), 1842-1932.","['Hawaiian folk tales; / a collection of native legends,.']","[' Thrum, Thomas G. (Thomas George), 1842-1932.']","Chicago, :","A. C. McClurg & co.,",1907.,[],['eng: English'],['Folklore -- Hawaii.']
AFL2937.0001.001,More Hawaiian folk tales : a collection of native legends and traditions / compiled by Thomas G. Thrum ...," Thrum, Thomas G. (Thomas George), 1842-1932.",['More Hawaiian folk tales : a collection of native legends and traditions / compiled by Thomas G. Thrum ...'],"[' Thrum, Thomas G. (Thomas George), 1842-1932.']",Chicago :,"A.C. McClurg,",1923.,[],['eng: English'],['Folklore -- Hawaii.']
AHP0146.0001.001,Personal library of the late Thomas G. Thrum.," Thrum, Thomas G. (Thomas George), 1842-1932.",['Personal library of the late Thomas G. Thrum.'],"[' Thrum, Thomas G. (Thomas George), 1842-1932.']",,,,"['cover-title', '""Stock of pamphlets published by Thomas G. Thrum"": leaf 35.', 'Manuscript note on cover: Collection sold at auction in Honolulu (about) March, 1935.']",['eng: English'],['Hawaii']
AJA1755.0001.001,"Vistas of Hawaii, ""the Paradise of the Pacific and Inferno of the world."" Illustrated by photogravures from original photos, taken especially for this work."," Thurston, Lorrin A. ed. (Lorrin Andrews), 1858-1931,","['Vistas of Hawaii, ""the Paradise of the Pacific and Inferno of the world."" Illustrated by photogravures from original photos, taken especially for this work.']","[' Thurston, Lorrin A. ed. (Lorrin Andrews), 1858-1931,']","St. Joseph, Mich.,","W.F. Sesser for the Kilauea Volcano House Co., and the Oahu Railway and Land Co., Honolulu",[1891?],[],['eng: English'],['Hawaii -- Description and travel']
AGA4532.0001.001,"Life and times of Mrs. Lucy G. Thurston, wife of Rev. Asa Thurston, pioneer missionary to the Sandwich Islands, gathered from letters and journals extending over a period of more than fifty years."," Thurston, Lucy (Goodale), Mrs., 1795-1876.","['Life and times of Mrs. Lucy G. Thurston, wife of Rev. Asa Thurston, pioneer missionary to the Sandwich Islands, gathered from letters and journals extending over a period of more than fifty years.']","[' Thurston, Lucy (Goodale), Mrs., 1795-1876.']","Ann Arbor, Mich.,",S. C. Andrews,[c1882],[],['eng: English'],['Missions -- Hawaii']
ARR0231.0001.001,"Almanake at kalendario ukol sa kalusugan : sa mg̃a taong 1919, 1920 at 1921 ng̃ Kagawaran ng̃ Sanidad sa Pilipinas / G. Mamerto Tianco."," Tianco, G. Mamerto.","['Almanake at kalendario ukol sa kalusugan : sa mg̃a taong 1919, 1920 at 1921 ng̃ Kagawaran ng̃ Sanidad sa Pilipinas / G. Mamerto Tianco.']","[' Tianco, G. Mamerto.']",Manila :,"Bureau of Printing,",1918.,[],['tgl: Tagalog'],"['Health -- Handbooks, manuals, etc. -- Philippines', 'Public health -- Philippines.', 'Health -- Information services -- Philippines.']"
APS8647.0001.001,Tigulang napta:  hinubit sa karaan.,,['Tigulang napta:  hinubit sa karaan.'],['American Philosophical Society. Library.'],[Cebu :,"Visayan Printing and Publishing Co.,",19--?],"['Microfilm no. 47.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['ceb: Cebuano'],['Horoscopes -- Philippines']
AHV2476.0001.001,Ang mahusay na paraan nang pag-gamot sa mang̃a maysaquit : ayon sa aral / ni Tissot," Tissot, S. A. D. (Samuel Auguste David), 1728-1797.",['Ang mahusay na paraan nang pag-gamot sa mang̃a maysaquit : ayon sa aral / ni Tissot'],"[' Tissot, S. A. D. (Samuel Auguste David), 1728-1797.']",Manila :,"Libreria de J. Martinez,",1916.,[],['tgl: Tagalog'],"['Medicine, Preventive -- Philippines.', 'Clinical medicine -- Handbooks, manuals, etc.']"
ASK0990.0001.001,To the Senate of the United States ...:  [a petition],,['To the Senate of the United States ...:  [a petition]'],"['Lowell, Josephine Shaw, 1843-1905.', 'United States. Congress.']",,,,"['""The undersigned citizens of the United States, deeply anxious that peace may be restored in the Philippine Islands ... lay before you the following statement and petition.""', 'At head of title: Please return ... to Mrs. Charles Russell Lowell.', 'Microfilm. [New York, N.Y.], New York Public Library Photographic Service, 1978. 1 reel. 35 mm. ""BFG p.v. 5 [no.] 10.""']",['eng: English'],"['Philippines -- History', 'Philippines -- Relations -- United States.', 'United States -- Relations -- Philippines.']"
APU0971.0001.001,[Poems; Tagalog and Pampanggan]:  Aurelio Tolentino.," Tolentino, Aurelio.",['[Poems; Tagalog and Pampanggan]:  Aurelio Tolentino.'],"[' Tolentino, Aurelio.', 'American Philosophical Society. Library.']",Maynila :,"the author,",1907-1926.,"['Microfilm no. 39.', 'Dakilang Asal (Maynila : Imp. Tagumpay, 1907) -- Daklat kayanakan (Menila : J. Martinez, 1926) -- Daklat kayanakan (Menila : Noli, 1915).', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],"['Pampanga literature.', 'Tagalog literature.']"
ATK2473.0001.001,"Ang buhok ni Ester : nobelang Tagalog / Aurelio L. Tolentino.  [Vol. 1, no. 1]"," Tolentino, Aurelio.","['Ang buhok ni Ester : nobelang Tagalog / Aurelio L. Tolentino.  [Vol. 1, no. 1]']","[' Tolentino, Aurelio.']",Manila :,"Limbagang Noli,",1914-1915.,"['Novel.', 'In Tagalog.']",['tgl: Tagalog'],['Tagalog literature.']
ATK2473.0002.001,"Ang buhok ni Ester : nobelang Tagalog / Aurelio L. Tolentino.  [Vol. 2, no. 1]"," Tolentino, Aurelio.","['Ang buhok ni Ester : nobelang Tagalog / Aurelio L. Tolentino.  [Vol. 2, no. 1]']","[' Tolentino, Aurelio.']",Manila :,"Limbagang Noli,",1914-1915.,"['Novel.', 'In Tagalog.']",['tgl: Tagalog'],['Tagalog literature.']
APU0970.0001.001,"Ang buhok ni Ester:  nobelang Tagalog / Aurelio L. Tolentino.  [Vol. 1, no. 1]"," Tolentino, Aurelio.","['Ang buhok ni Ester:  nobelang Tagalog / Aurelio L. Tolentino.  [Vol. 1, no. 1]', 'Buak nang Ester. Tagalog  [Vol. 1, no. 1]']","[' Tolentino, Aurelio.', 'American Philosophical Society. Library.']",Manila :,"Limbagang Noli,",1914-1915.,"['Microfilm no. 39.', 'In Tagalog.', 'Novel.', 'Translation of: Buak nang Ester.', 'Microfilm. Philadelphi, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],['Tagalog literature.']
APU0970.0002.001,"Ang buhok ni Ester:  nobelang Tagalog / Aurelio L. Tolentino.  [Vol. 2, no. 1]"," Tolentino, Aurelio.","['Ang buhok ni Ester:  nobelang Tagalog / Aurelio L. Tolentino.  [Vol. 2, no. 1]', 'Buak nang Ester. Tagalog  [Vol. 2, no. 1]']","[' Tolentino, Aurelio.', 'American Philosophical Society. Library.']",Manila :,"Limbagang Noli,",1914-1915.,"['Microfilm no. 39.', 'In Tagalog.', 'Novel.', 'Translation of: Buak nang Ester.', 'Microfilm. Philadelphi, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],['Tagalog literature.']
APU0970.0003.001,"Ang buhok ni Ester:  nobelang Tagalog / Aurelio L. Tolentino.  [Vol. 3, no. 1]"," Tolentino, Aurelio.","['Ang buhok ni Ester:  nobelang Tagalog / Aurelio L. Tolentino.  [Vol. 3, no. 1]', 'Buak nang Ester. Tagalog  [Vol. 3, no. 1]']","[' Tolentino, Aurelio.', 'American Philosophical Society. Library.']",Manila :,"Limbagang Noli,",1914-1915.,"['Microfilm no. 39.', 'In Tagalog.', 'Novel.', 'Translation of: Buak nang Ester.', 'Microfilm. Philadelphi, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],['Tagalog literature.']
APU1030.0001.001,Daclat cayanacan:  Aurelio Tolentino.," Tolentino, Aurelio.",['Daclat cayanacan:  Aurelio Tolentino.'],"[' Tolentino, Aurelio.', 'American Philosophical Society. Library.']","Wawa, Capanpangan :","[s.n.],",1921.,"['Microfilm no. 39.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['pam: Pampanga'],"['Pampanga language -- Texts.', 'Pampanga literature.']"
ATK1585.0001.001,Dakilang asal / tinula ni Aurelio Tolentino.," Tolentino, Aurelio.",['Dakilang asal / tinula ni Aurelio Tolentino.'],"[' Tolentino, Aurelio.']",Maynila :,"Imp. Tagumpay,",1907.,[],['tgl: Tagalog'],['Tagalog poetry.']
APU0949.0001.001,Ing buak nang Ester:  novelang Kapampangan : agpang king salukuyan a panaun / sinulat neng Aurelio Tolentino.," Tolentino, Aurelio.",['Ing buak nang Ester:  novelang Kapampangan : agpang king salukuyan a panaun / sinulat neng Aurelio Tolentino.'],"[' Tolentino, Aurelio.', 'American Philosophical Society. Library.']",Manila :,"the author,",1931.,"['Microfilm no. 39.', 'Novel.', 'In Kapampangan.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['pam: Pampanga'],['Pampanga literature.']
APU1029.0001.001,Maring (Dangal at Lakas):  ulirang buhay Tagalog / sinulat ni Aurelio Tolentino.," Tolentino, Aurelio.",['Maring (Dangal at Lakas):  ulirang buhay Tagalog / sinulat ni Aurelio Tolentino.'],"[' Tolentino, Aurelio.', 'American Philosophical Society. Library.']",Maynila :,"the author,",1913.,"['Microfilm no. 39.', 'In Tagalog.', 'Microfilm. Philadelphia, PA. : American Philosophical Society, 1965. 1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['tgl: Tagalog'],['Youth -- Conduct of life.']
ADH2555.0001.001,El sitio de Manila (1898) Memorias de un voluntario.," Toral, Juan.",['El sitio de Manila (1898) Memorias de un voluntario.'],"[' Toral, Juan.', 'Toral, José, 1874-1935.']","Manila,","Partier,",1898.,['At head of title: Juan Y José Toral.'],['eng: English'],['Manila (Philippines) -- History']
AHJ5031.0001.001,Tradiciones filipinas.," Toral, Juan.",['Tradiciones filipinas.'],"[' Toral, Juan.', 'Toral, José, 1874-1935.']","Manila,","Impr. Partier,",1898.,"['At head of title: Juan y Jose Toral.', 'Ornamental cover in colors.', 'On cover: Tradiciones filipinas (primera serie) Ilustraciones de P. Olivella y V. Tur.']",['spa: Spanish'],[]
